AAD_Csat,AAD_hfg,AAD_psat,N_Csat,N_hfg,N_psat,Tc_K,c0,c1,c2,formula,inchi,inchikey,name,pc_MPa
,,20.29206725,0,0,216,804.6,1.179400872,0.909534039,1.52837489,C_{24}H_{50},"InChI=1S/C24H50/c1-3-5-7-9-11-13-15-17-19-21-23-24-22-20-18-16-14-12-10-8-6-4-2/h3-24H2,1-2H3",POOSGDOYLQNASK-UHFFFAOYSA-N,tetracosane,0.870210142
0.428372839,3.361546578,4.026218425,35,2,215,227.53539,0.588912504,0.856041359,0.93977247,CF_{4},"InChI=1S/CF4/c2-1(3,4)5",TXEYQDLBPFQVAA-UHFFFAOYSA-N,tetrafluoromethane,3.734291138
,0.930340914,1.861210391,0,13,214,561.421,0.209778534,0.842088302,2.674645012,C_{5}H_{10}O,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3-4H2,1-2H3",FDPIMTJIUBPUKL-UHFFFAOYSA-N,pentan-3-one,3.732732762
,,1.95397851,0,0,212,575.4,2.334857435,0.99755676,0.466108526,C_{5}H_{12}O,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",QPRQEDXDYOZYLA-UHFFFAOYSA-N,2-methyl-1-butanol,3.9400688
0.534533302,0.824588103,1.80482945,126,6,210,560.451454,1.21891087,0.989340082,0.534365163,C_{6}H_{10},"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",HGCIXCUEYOPUTN-UHFFFAOYSA-N,cyclohexene,4.453003113
1.172173492,2.800076614,1.259613338,48,6,208,430.6605741,0.388251213,0.817619478,1.449635852,O_{2}S,InChI=1S/O2S/c1-3-2,RAHZWNYVWXNFOC-UHFFFAOYSA-N,sulfur dioxide,7.815548792
,3.752712194,2.768033247,0,3,207,576,0.531904836,0.872246684,1.848292228,C_{5}H_{10}O_{3},"InChI=1S/C5H10O3/c1-3-7-5(6)8-4-2/h3-4H2,1-2H3",OIFBSDVPJOWBCH-UHFFFAOYSA-N,diethyl carbonate,3.370709061
,0.274082597,1.465349579,0,6,205,535.5913118,0.22261033,0.848042519,2.579633871,C_{6}H_{15}N,"InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3",ZMANZCXQSJIPKH-UHFFFAOYSA-N,triethylamine,3.112290368
0.460539586,0.992142274,2.455829169,42,1,204,364.9569515,0.768033345,0.886467951,0.702321259,C_{3}H_{6},"InChI=1S/C3H6/c1-3-2/h3H,1H2,2H3",QQONPFPTGQHPMA-UHFFFAOYSA-N,propene,4.591691485
0.318928905,1.173970138,1.784602535,74,10,202,466.772773,1.273318032,0.9999976,0.581148623,C_{4}H_{10}O,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,3.646945805
,,21.44200468,0,0,201,819,0.739765926,0.848207961,2.578010947,C_{26}H_{54},"InChI=1S/C26H54/c1-3-5-7-9-11-13-15-17-19-21-23-25-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-26H2,1-2H3",HMSWAIKSFDFLKN-UHFFFAOYSA-N,hexacosane,0.81142955
1.725293815,,2.911096482,20,0,200,705.76796,1.831469239,0.999995542,0.514064419,C_{7}H_{8}O,"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3",RLSSMJSEOOYNOY-UHFFFAOYSA-N,3-methylphenol,4.510584579
,,0.789016724,0,0,199,1871.264136,0.108911585,0.936117992,1.137399624,Cs,InChI=1S/Cs,TVFDJXOCXUVLDH-UHFFFAOYSA-N,cesium,9.272044743
,0.44963097,0.750859434,0,1,198,150.7179824,0.339321874,0.861138938,0.825185915,Ar,InChI=1S/Ar,XKRFYHLGVUSROY-UHFFFAOYSA-N,argon,4.854796484
,,1.732755494,0,0,197,672.200798,1.343195062,0.999999405,0.839152688,C_{2}H_{7}NO,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2",HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,8.009331164
0.90094336,0.769587109,3.964855993,63,8,196,497.8661516,1.101616187,0.914560789,0.660059277,C_{6}H_{14},"InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",AFABGHUZZDYHJO-UHFFFAOYSA-N,2-methylpentane,3.032358596
,0.429137071,0.586146709,0,2,195,369.2908643,0.366116176,0.837625015,1.478816773,CHClF_{2},InChI=1S/CHClF2/c2-1(3)4/h1H,VOPWNXZWBYDODV-UHFFFAOYSA-N,chlorodifluoromethane,4.983269714
,0.123564209,0.193555874,0,2,192,209.470054,0.135494853,0.892790421,1.67892105,Kr,InChI=1S/Kr,DNNSSWSSYDEUBZ-UHFFFAOYSA-N,krypton,5.530245135
6.714530053,5.440053232,36.12977613,54,6,191,647.1,1.827852617,0.999998871,0.583610434,C_{6}H_{12}O,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,4.282161341
,0.236777487,0.55104769,0,2,190,618,0.172853863,0.850534364,2.54021886,C_{2}Cl_{4},InChI=1S/C2Cl4/c3-1(4)2(5)6,CYTYCFOTNPOANT-UHFFFAOYSA-N,tetrachloroethene,4.692814275
,,0.457971089,0,0,189,375.2547492,0.198341032,0.84112272,2.131086279,C_{2}H_{5}F,"InChI=1S/C2H5F/c1-2-3/h2H2,1H3",UHCBBWUQDAVSMS-UHFFFAOYSA-N,fluoroethane,5.005155546
0.510051741,2.648414002,3.411486341,87,2,189,692,0.610842259,0.832019707,1.198582386,C_{7}H_{6}O,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,HUMNYLRZRPPJDN-UHFFFAOYSA-N,benzaldehyde,4.443646575
0.393071566,2.053523657,5.697534746,21,2,189,657,0.464682248,0.79072419,1.335540415,C_{2}H_{2}Cl_{4},InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,QPFMBZIOSGYJDE-UHFFFAOYSA-N,"1,1,2,2-tetrachloroethane",5.833028114
,0.136437571,0.921662343,0,1,188,594.5,0.257482746,0.830960831,2.883809852,C_{7}H_{14}O_{2},"InChI=1S/C7H14O2/c1-3-5-6-9-7(8)4-2/h3-6H2,1-2H3",BTMVHUNTONAYDX-UHFFFAOYSA-N,butyl propanoate,2.952252744
,,0.877773174,0,0,187,830,0.333329442,0.810378195,2.304841851,C_{13}H_{10}O,InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,RWCCWEUUXYIKHB-UHFFFAOYSA-N,benzophenone,3.175938247
,14.61171961,8.303808249,0,3,187,639.7877193,0.236438774,0.805035283,3.466046459,C_{5}H_{10}O_{2},"InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)",NQPDZGIKBAWPEJ-UHFFFAOYSA-N,pentanoic acid,3.625551034
1.024827197,1.138323847,2.523679464,17,8,185,588.1855,0.253425581,0.858665694,2.415975339,CH_{3}NO_{2},InChI=1S/CH3NO2/c1-2(3)4/h1H3,LYGJENNIWJXYER-UHFFFAOYSA-N,nitromethane,5.977749163
1.955060894,,1.108632657,64,0,184,317.4541195,0.227004731,0.87698938,2.164400782,CH_{3}F,InChI=1S/CH3F/c1-2/h1H3,NBVXSUQYWXRMNV-UHFFFAOYSA-N,fluoromethane,5.881021283
,,0.752766332,0,0,183,498.57,1.596535163,0.995617565,0.756175377,C_{2}H_{3}F_{3}O,"InChI=1S/C2H3F3O/c3-2(4,5)1-6/h6H,1H2",RHQDFWAXVIIEBN-UHFFFAOYSA-N,"2,2,2-trifluoroethanol",4.818528467
0.68009373,1.011087216,1.441270539,23,7,183,546,1.45085618,0.999988109,0.439696978,C_{2}H_{3}Cl_{3},"InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3",UOCLXMDMGBRAIB-UHFFFAOYSA-N,"1,1,1-trichloroethane",4.382107002
,4.637379403,4.249315845,0,2,182,715,2.543690474,0.990636367,0.343107238,C_{7}H_{8}O,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",WVDDGKGOMKODPV-UHFFFAOYSA-N,benzenemethanol,4.306386451
0.335760549,1.132822774,5.183809066,46,25,180,692.4759441,0.531099821,0.796152812,2.048249265,C_{14}H_{30},"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3",BGHCVCJVXZWKCC-UHFFFAOYSA-N,tetradecane,1.547463868
0.968284685,0.273280379,1.548770079,65,1,179,345.8845827,0.244999902,0.849065209,2.129778311,C_{2}H_{3}F_{3},"InChI=1S/C2H3F3/c1-2(3,4)5/h1H3",UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",3.768062512
,6.327162306,10.05711187,0,2,178,658,0.963564082,0.999931753,0.95189221,C_{5}H_{4}O_{2},InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,HYBBIBNJHNGZAN-UHFFFAOYSA-N,2-furaldehyde,4.175264422
,,1.522817631,0,0,177,697.57068,1.11730998,0.63258811,0.753189459,C_{7}H_{8}O,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3",QWVGKYWNOKOFNN-UHFFFAOYSA-N,2-methylphenol,4.16778033
,1.038666957,2.198285798,0,2,175,653,1.250487697,0.998497606,0.709794104,C_{10}H_{16},"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3/t10-/m0/s1",XMGQYMWWDOXHJM-JTQLQIEISA-N,(R)-1-methyl-4-(1-methylethenyl)cyclohexene,2.833436686
,,13.49946242,0,0,175,836,0.594966932,0.792643295,2.945449361,C_{28}H_{58},"InChI=1S/C28H58/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-28H2,1-2H3",ZYURHZPYMFLWSH-UHFFFAOYSA-N,octacosane,0.885955819
,,21.81471292,0,0,173,786.3430873,0.659320999,0.815828459,2.387085754,C_{22}H_{46},"InChI=1S/C22H46/c1-3-5-7-9-11-13-15-17-19-21-22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3",HOWGUJZVBDQJKV-UHFFFAOYSA-N,docosane,0.993351243
0.094081664,0.77160698,1.027469011,11,6,172,499.5291452,1.621684888,0.99998369,0.450772692,C_{4}H_{11}N,"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",HPNMFZURTQLUMO-UHFFFAOYSA-N,diethylamine,3.753985296
,,2.999822705,0,0,170,747,0.612522796,0.817774495,1.336587039,C_{7}H_{7}NO_{2},"InChI=1S/C7H7NO2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3",ZPTVNYMJQHSSEA-UHFFFAOYSA-N,1-methyl-4-nitrobenzene,3.209004702
0.396817291,,3.9532196,23,0,169,716.5,0.924833411,0.782208727,0.879483675,C_{7}H_{9}N,"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",RNVCVTLRINQCPJ-UHFFFAOYSA-N,2-methylaniline,4.490851268
0.700216515,0.699904703,4.373342815,31,19,169,775.8272941,0.628483512,0.796692788,1.3259209,C_{13}H_{12},"InChI=1S/C13H12/c1-3-7-12(8-4-1)11-13-9-5-2-6-10-13/h1-10H,11H2",CZZYITDELCSZES-UHFFFAOYSA-N,diphenylmethane,3.032215665
0.07373222,1.161876228,3.118264639,29,20,168,770.7232945,0.756038436,0.84722968,1.055751611,C_{11}H_{10},"InChI=1S/C11H10/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H3",QPUYECUOLPXSFR-UHFFFAOYSA-N,1-methylnaphthalene,3.564954267
1.009495894,,13.38994289,115,0,168,395.43,1.379545357,0.999590953,0.497549817,C_{2}HClF_{4},"InChI=1S/C2HClF4/c3-1(4)2(5,6)7/h1H",BOUGCJDAQLKBQH-UHFFFAOYSA-N,"2-chloro-1,1,1,2-tetrafluoroethane",3.617182305
,2.538982976,3.762184211,0,2,166,676.4,0.433630861,0.747337469,2.020141171,C_{3}H_{8}O_{2},"InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3",DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",5.94279615
1.049574836,1.716184358,1.853388223,89,3,165,507.96,1.10024889,0.930875995,0.598291976,CH_{2}Cl_{2},InChI=1S/CH2Cl2/c2-1-3/h1H2,YMWUJEATGCHHMB-UHFFFAOYSA-N,dichloromethane,6.356082365
0.249668259,0.826306216,3.710782898,117,18,165,561.041,0.588598386,0.820660387,1.262733539,C_{5}H_{10}O,"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",XNLICIUVMPYHGG-UHFFFAOYSA-N,pentan-2-one,3.708240475
1.550665886,0.57813935,5.224317756,135,45,165,299.0035922,0.367081219,0.840473652,1.586707006,CHF_{3},InChI=1S/CHF3/c2-1(3)4/h1H,XPDWGBQVDMORPB-UHFFFAOYSA-N,trifluoromethane,4.818764023
,3.251348748,10.20556218,0,7,165,553,0.63421749,0.90707916,1.8280334,C_{5}H_{10}O_{2},"InChI=1S/C5H10O2/c1-2-3-4-7-5-6/h5H,2-4H2,1H3",NMJJFJNHVMGPGM-UHFFFAOYSA-N,butyl methanoate,5.129886119
,,0.812319036,0,0,163,612.1,0.377390241,0.85333957,2.496183976,C_{8}H_{16}O_{2},"InChI=1S/C8H16O2/c1-3-5-7-10-8(9)6-4-2/h3-7H2,1-2H3",XUPYJHCZDLZNFP-UHFFFAOYSA-N,butyl butanoate,2.561054069
0.029292392,1.731786244,0.355625086,1,4,162,487.1586,1.31804515,0.999711634,0.536655625,C_{2}H_{4}O_{2},"InChI=1S/C2H4O2/c1-4-2-3/h2H,1H3",TZIHFWKZFHZASV-UHFFFAOYSA-N,methyl methanoate,6.003068542
0.575280668,1.666689516,6.939885061,37,9,161,566.58268,1.042663519,0.882899473,0.834152399,C_{8}H_{16},"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",KWKAKUADMBZCLK-UHFFFAOYSA-N,oct-1-ene,2.675264394
0.126832898,0.716997864,0.941149762,33,7,160,539.2,0.297455403,0.823918731,1.817948518,C_{4}H_{9}Cl,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",VFWCMGCRMGJXDK-UHFFFAOYSA-N,1-chlorobutane,4.010410575
,,14.74518724,0,0,159,812.8,0.599701721,0.828550245,2.932144243,C_{25}H_{52},"InChI=1S/C25H52/c1-3-5-7-9-11-13-15-17-19-21-23-25-24-22-20-18-16-14-12-10-8-6-4-2/h3-25H2,1-2H3",YKNWIILGEFFOPE-UHFFFAOYSA-N,pentacosane,0.858235519
0.461566345,1.122811414,3.23137124,30,3,158,687.02323,1.371630654,0.999530666,0.537167397,C_{10}H_{18},"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",NNBZCPXTIHJBJL-MGCOHNPYSA-N,trans-decahydronaphthalene,3.12321715
,,0.143522486,0,0,157,398.07,0.470488066,0.814690263,1.585801357,C_{3}H_{2}F_{6},"InChI=1S/C3H2F6/c4-2(5,6)1-3(7,8)9/h1H2",NSGXIBWMJZWTPY-UHFFFAOYSA-N,"1,1,1,3,3,3-hexafluoropropane",3.180762043
0.836791942,0.411422769,2.66657945,86,6,157,500.1599187,0.434564003,0.799879505,1.268454465,C_{6}H_{14},"InChI=1S/C6H14/c1-5(2)6(3)4/h5-6H,1-4H3",ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,"2,3-dimethylbutane",3.132292492
0.053251509,0.849553972,0.543923663,1,1,156,384.9394886,0.433821211,0.821212359,1.153994107,CCl_{2}F_{2},"InChI=1S/CCl2F2/c2-1(3,4)5",PXBRQCKWGAHEHS-UHFFFAOYSA-N,dichlorodifluoromethane,4.110737775
,,3.571445882,0,0,153,722,1.202169036,0.999195394,0.792247254,C_{7}H_{7}NO_{2},"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",PLAZTCDQAHEYBI-UHFFFAOYSA-N,2-nitrotoluene,3.413448839
,,4.411550624,0,0,152,751.2261697,1.83150212,0.802760592,0.645163271,C_{4}H_{10}O_{3},"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,4.768345158
,,10.05628606,0,0,152,678.4835333,1.95751076,0.999202079,0.663879684,C_{7}H_{14}O_{2},"InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)",MNWFXJYAOYHMED-UHFFFAOYSA-N,heptanoic acid,3.037012268
0.32619608,0.666441802,4.5555148,82,3,151,660.48054,0.974186196,0.863177812,0.889264564,C_{10}H_{14},"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",OCKPCBLVNKHBMX-UHFFFAOYSA-N,butylbenzene,2.885748399
,,5.144550874,0,0,151,419.29,1.001358095,0.999675417,0.644755466,C_{4}H_{8},"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",VXNZUUAINFGPBY-UHFFFAOYSA-N,1-butene,3.994116466
,0.7794747,0.73889615,0,1,150,593.46,0.231812809,0.832134692,2.862109264,C_{7}H_{14}O_{2},"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",HUAZGNHGCJGYNP-UHFFFAOYSA-N,propyl butanoate,2.71910419
0.129774756,1.564097579,2.368694881,28,1,150,528.022455,0.856587341,0.833791555,0.78953354,C_{5}H_{6}O,"InChI=1S/C5H6O/c1-5-3-2-4-6-5/h2-4H,1H3",VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,4.732381334
0.422530649,1.19530915,6.073515325,48,5,148,637.304588,0.652221416,0.840097311,1.273992577,C_{9}H_{12},"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",AUHZEENZYGFFBQ-UHFFFAOYSA-N,"1,3,5-trimethylbenzene",3.126912761
0.276477803,0.333741085,0.34205892,3,9,146,433.7211433,0.143080763,0.849598004,2.453459854,C_{5}H_{12},"InChI=1S/C5H12/c1-5(2,3)4/h1-4H3",CRSOQBOWXPBRES-UHFFFAOYSA-N,"2,2-dimethylpropane",3.198678353
0.123574513,0.356055169,1.058070218,11,2,146,373.2499847,0.897091704,0.956503262,0.555633535,H_{2}S,InChI=1S/H2S/h1H2,RWSOTUBLDIXVET-UHFFFAOYSA-N,hydrogen sulfide,8.949543796
0.828849379,0.343264297,4.281984531,32,6,146,537.2963379,0.552508299,0.788283527,1.147477384,C_{7}H_{16},"InChI=1S/C7H16/c1-5-7(4)6(2)3/h6-7H,5H2,1-4H3",WGECXQBGLLYSFP-UHFFFAOYSA-N,"2,3-dimethylpentane",2.891680594
0.169252437,0.994399006,3.544256655,9,1,143,893,0.496047684,0.830572928,1.636698081,C_{14}H_{10},InChI=1S/C14H10/c1-3-7-13-11(5-1)9-10-12-6-2-4-8-14(12)13/h1-10H,YNPNZTXNASCQKK-UHFFFAOYSA-N,phenanthrene,3.36008566
1.659397195,,3.79876674,24,0,143,704.56844,1.9855757,0.999982822,0.459852237,C_{7}H_{8}O,"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,4-methylphenol,4.082219734
,1.127202699,1.044232464,0,3,141,588.92,1.185888947,0.869088258,0.725187413,C_{6}H_{12}O_{2},"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",HNBDRPTVWVGKBR-UHFFFAOYSA-N,methyl pentanoate,3.203038594
0.692831696,,1.650352174,14,0,140,635.2,0.60536857,0.810110954,1.139279973,C_{8}H_{8},"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",PPBRXRYQALVLMV-UHFFFAOYSA-N,styrene,3.873344642
0.213420892,0.338246463,0.964827796,15,8,139,292.854887,0.506824734,0.826828382,1.224304913,C_{2}F_{6},"InChI=1S/C2F6/c3-1(4,5)2(6,7)8",WMIYKQLTONQJES-UHFFFAOYSA-N,hexafluoroethane,3.022189881
0.368967718,1.857356269,2.041136441,41,2,139,702,0.6301948,0.820589278,1.294215173,C_{8}H_{8}O_{2},"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3",QPJVMBTYPHYUOC-UHFFFAOYSA-N,methyl benzoate,3.851192474
0.972091942,1.051197014,2.243154457,2,6,139,531.86019,0.147841648,0.829972321,2.903905628,C_{4}H_{11}N,"InChI=1S/C4H11N/c1-2-3-4-5/h2-5H2,1H3",HQABUPZFAYXKJW-UHFFFAOYSA-N,1-butanamine,4.366357494
,,10.29414595,0,0,139,731,0.618043914,0.900299566,1.45267498,C_{6}H_{6}ClN,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",AKCRQHGQIJBRMN-UHFFFAOYSA-N,2-chlorobenzeneamine,4.699371684
,,0.205209687,0,0,138,412.3979343,0.171801424,0.829277,2.904074369,C_{3}H_{2}F_{6},"InChI=1S/C3H2F6/c4-1(2(5)6)3(7,8)9/h1-2H",FYIRUPZTYPILDH-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoropropane",3.416946173
0.297995381,0.194571492,1.699327717,38,5,138,623.78594,0.53953962,0.811390234,1.358291866,C_{7}H_{9}N,"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",OISVCGZHLKNMSJ-UHFFFAOYSA-N,"2,6-dimethylpyridine",3.776883692
,,3.948082384,0,0,138,477.3,0.617816632,0.969081594,1.185910151,C_{2}H_{3}Cl_{2}F,"InChI=1S/C2H3Cl2F/c1-2(3,4)5/h1H3",FRCHKSNAZZFGCA-UHFFFAOYSA-N,"1,1-dichloro-1-fluoroethane",4.201162197
0.48525502,2.72306121,6.227575117,15,1,138,417.964595,0.655322363,0.849156141,0.863337837,C_{4}H_{8},"InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3",VQTUBCCKSQIDNK-UHFFFAOYSA-N,2-methylpropene,4.001998706
0.426565136,2.596274998,4.556484474,36,1,135,561.261,0.589046276,0.865926909,1.311047942,C_{3}H_{5}N,"InChI=1S/C3H5N/c1-2-3-4/h2H2,1H3",FVSKHRXBFJPNKK-UHFFFAOYSA-N,propanenitrile,4.259449421
1.948160327,1.398067009,7.442165062,43,26,135,638.8138742,0.344983224,0.838161096,2.750159502,C_{11}H_{24},"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",RSJKGSCJYJTIGS-UHFFFAOYSA-N,undecane,1.992323816
,1.301341041,1.930575731,0,2,134,625,0.130881331,0.829202007,2.910021449,C_{4}H_{9}NO,"InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2",YNAVUWVOSKDBBP-UHFFFAOYSA-N,"tetrahydro-1,4-oxazine",5.477511733
,,7.411125721,0,0,134,711.9414,0.084416501,0.643011703,2.796068054,C_{9}H_{18}O_{2},"InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)",FBUKVWPVBMHYJY-UHFFFAOYSA-N,nonanoic acid,2.35
,,8.205752015,0,0,134,763,0.438392615,0.855035742,1.869612868,C_{6}H_{6}ClN,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2",PNPCRKVUWYDDST-UHFFFAOYSA-N,3-chlorobenzenamine,4.959745768
0.360455401,0.616516391,3.145865191,55,11,133,621.5017771,0.677724825,0.823489745,1.031875084,C_{6}H_{7}N,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",BSKHPKMHTQYZBB-UHFFFAOYSA-N,2-methylpyridine,4.607455665
,,7.083041989,0,0,133,703,0.607253999,0.806761272,1.260785537,C_{7}H_{5}ClO,InChI=1S/C7H5ClO/c8-7(9)6-4-2-1-3-5-6/h1-5H,PASDCCFISLVPSO-UHFFFAOYSA-N,benzoyl chloride,3.960057991
0.320863203,3.751088473,3.376506784,6,2,132,584.1851,1.495827294,0.999557436,0.296548854,Br_{2},InChI=1S/Br2/c1-2,GDTBXPJZTBHREO-UHFFFAOYSA-N,bromine,8.004861833
,,10.03173375,0,0,132,723.7686,1.810641919,0.999672122,0.803320078,C_{10}H_{20}O_{2},"InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)",GHVNFZFCNZKVNT-UHFFFAOYSA-N,decanoic acid,2.630637125
0.236934746,0.996286255,1.394733694,2,3,131,611.4212401,0.316259996,0.825851563,2.303238592,C_{7}H_{14}O,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3",CATSNJVOTSVZJV-UHFFFAOYSA-N,2-heptanone,2.986509108
0.065220877,0.100848715,1.71327362,9,1,131,388.3579994,0.672648684,0.816002533,1.164451984,C_{4}F_{8},"InChI=1S/C4F8/c5-1(6)2(7,8)4(11,12)3(1,9)10",BCCOBQSFUDVTJQ-UHFFFAOYSA-N,octafluorocyclobutane,2.776569198
0.369724732,0.284861003,4.756844212,49,13,131,645.8454006,0.398324267,0.81146247,1.519562136,C_{6}H_{7}N,"InChI=1S/C6H7N/c1-6-2-4-7-5-3-6/h2-5H,1H3",FKNQCJSGGFJEIZ-UHFFFAOYSA-N,4-methylpyridine,4.67538718
,0.020410209,2.100558524,0,1,130,818,0.635801715,0.865981004,1.343051676,C_{10}H_{7}Br,InChI=1S/C10H7Br/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,DLKQHBOKULLWDQ-UHFFFAOYSA-N,1-bromonaphthalene,3.534205579
,0.715143594,2.543226343,0,1,130,648.0765294,1.278412267,0.999939696,0.656358316,C_{10}H_{14},"InChI=1S/C10H14/c1-10(2,3)9-7-5-4-6-8-9/h4-8H,1-3H3",YTZKOQUCBOVLHL-UHFFFAOYSA-N,"(1,1-dimethylethyl)benzene",2.983381614
,0.281284433,2.926054605,0,12,129,850,1.699320984,0.999978162,0.646618796,C_{3}H_{8}O_{3},"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,7.494557951
2.821978198,4.833064565,30.03158527,35,3,129,719.33918,2.56030279,0.99997891,0.490969844,C_{12}H_{26}O,"InChI=1S/C12H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3",LQZZUXJYWNFBMV-UHFFFAOYSA-N,dodecan-1-ol,2.050427191
,2.370317884,0.727637427,0,2,128,597.6,1.159594999,0.999953639,0.866108171,C_{3}H_{8}O_{2},"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-methoxyethan-1-ol,5.285119409
,5.220082435,9.361009342,0,1,127,662,0.787327726,0.705127104,0.872202862,C_{10}H_{18}O,"InChI=1S/C10H18O/c1-9(2)8-4-6-10(3,11-9)7-5-8/h8H,4-7H2,1-3H3",WEEGYLXZBRQIMU-UHFFFAOYSA-N,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane",3.127811826
