p (Pa);rho (mol/m3);T (K);z (molar);type;BibTeX;weight;x (molar);y (molar);rho' (mol/m3);rho'' (mol/m3);rho' (guess,mol/m3);rho'' (guess,mol/m3);error_TillnerRoth [%];rho (kg/m3)
14028690.0;45561.19673009023;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;798.22
4218040.0;45283.795241643136;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;793.36
31689030.0;46027.52803885828;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;806.39
21877550.0;45772.38716368163;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;801.92
12066510.0;45507.542944258894;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;797.28
2255960.0;45228.42910094485;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;792.39
29726710.0;45976.72817780521;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;805.5
19915310.0;45719.87494776161;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;801.0
10104340.0;45452.17680356061;333.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;796.31
37575260.0;50040.146277095046;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;876.69
25801250.0;49842.65468243929;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;873.23
14028010.0;49641.167593093975;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;869.7
3236420.0;49451.09620286171;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;866.37
35612860.0;50007.0407496672;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;876.11
23839070.0;49810.119939967095;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;872.66
12065850.0;49607.49128071048;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;869.11
2255410.0;49433.97265419213;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;866.07
33650580.0;49973.93522223935;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;875.53
21876820.0;49775.87284262795;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;872.06
10103720.0;49572.102613460025;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;868.49
1764900.0;49425.98166481299;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;865.93
31688260.0;49941.400479767166;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;874.96
19914590.0;49742.76731520011;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;871.48
8141580.0;49537.85551612088;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;867.89
1274400.0;49417.41989047821;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;865.78
29725940.0;49907.72416738367;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;874.37
17952330.0;49709.66178777227;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;870.9
6179480.0;49504.17920373738;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;867.3
783890.0;49408.28733118777;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;865.62
27763540.0;49875.76020986713;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;873.81
15990110.0;49674.843905477464;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;870.29
4217470.0;49468.21975153128;253.17;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;866.67
37575580.0;46422.1440348857;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;804.51
25801860.0;46178.062955386915;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;800.28
14028720.0;45921.86437548748;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;795.84
3237180.0;45677.783295988695;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;791.61
35613280.0;46381.75236688353;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;803.81
23839700.0;46135.94021589894;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;799.55
12066570.0;45878.01056451371;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;795.08
2256170.0;45655.85639050181;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;791.23
33651040.0;46341.36069888137;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;803.11
21877470.0;46093.81747641098;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;798.82
10104440.0;45834.15675353993;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;794.32
1765650.0;45644.31591392976;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;791.03
31688730.0;46300.969030879205;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;802.41
19915260.0;46051.117713094405;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;798.08
8142310.0;45789.14889490895;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;793.54
1275130.0;45632.77543735772;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;790.83
29726470.0;46260.00033904845;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;801.7
17952980.0;46008.41794977783;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;797.34
6180220.0;45745.29508393517;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;792.78
784630.0;45621.81198461427;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;790.64
27764110.0;46219.03164721768;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;800.99
15990800.0;45965.14116263266;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;796.59
4218220.0;45700.287225304186;263.17;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;792.0
37575000.0;45064.613818672595;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;789.52
27763510.0;44782.07526562463;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;784.57
17952340.0;44483.5547338184;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;779.34
8141670.0;44170.76457812085;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;773.86
35612680.0;45008.106108062995;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;788.53
25801240.0;44723.28441519242;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;783.54
15990160.0;44423.62231347489;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;778.29
6179560.0;44105.69509317647;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;772.72
33650420.0;44952.16918240906;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;787.55
23839050.0;44662.78120989326;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;782.48
14028060.0;44361.40675330877;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;777.2
4217550.0;44038.91325336513;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;771.55
31688150.0;44896.232256755124;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;786.57
21876850.0;44603.990359461066;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;781.45
12065940.0;44298.049623231345;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;776.09
2255490.0;43972.1314135538;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;770.38
29725860.0;44838.01219127857;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;785.55
19914620.0;44545.199509028855;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;780.42
10103790.0;44234.692493153925;353.16;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;774.98
37573420.0;45868.20115942746;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;794.91
25799500.0;45606.809365070614;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;790.38
14026250.0;45333.30007031311;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;785.64
3234610.0;45071.33125212765;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;781.1
35611080.0;45825.50139611089;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;794.17
23837320.0;45561.80150643963;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;789.6
12064080.0;45286.561140196325;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;784.83
2253610.0;45047.09625132635;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;780.68
33648800.0;45782.22460896571;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;793.42
21875080.0;45516.79364780865;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;788.82
10101930.0;45239.245186250926;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;784.01
1763110.0;45035.555774754306;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;780.48
31686460.0;45738.37079799194;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;792.66
19912840.0;45471.785789177666;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;788.04
8139790.0;45191.352208476936;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;783.18
1272590.0;45024.01529818226;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;780.28
29724170.0;45695.09401084676;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;791.91
17950580.0;45426.200906718084;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;787.25
6177670.0;45143.459230702945;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;782.35
782090.0;45011.89779778162;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;780.07
27761790.0;45651.24019987299;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;791.15
15988370.0;45380.0390004299;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;786.45
4215650.0;45094.98922910035;273.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;781.51
37574540.0;43873.95640118157;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;768.66
27762920.0;43551.46290123794;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;763.01
17951760.0;43206.708788023854;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;756.97
8141120.0;42840.83563145062;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;750.56
35612140.0;43813.453195882415;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;767.6
25800630.0;43484.11027647095;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;761.83
15989580.0;43136.5022384786;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;755.74
6179040.0;42764.921232348854;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;749.23
33649880.0;43748.38371093803;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;766.46
23838440.0;43415.61608179265;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;760.63
14027500.0;43064.01254911074;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;754.47
4217050.0;42686.152908468815;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;747.85
31687580.0;43684.455795904956;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;765.34
21876220.0;43348.26345702566;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;759.45
12065360.0;42990.95207478723;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;753.19
2255010.0;42605.101444766166;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;746.43
29725260.0;43615.390816271014;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;764.13
19914020.0;43277.48612252476;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;758.21
10103240.0;42916.17924559675;373.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;751.88
37574270.0;45285.40709253911;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;784.81
25800340.0;45008.43565481;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;780.01
14027090.0;44719.923740508835;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;775.01
3235380.0;44440.067183636704;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;770.16
35611890.0;45240.39923390813;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;784.03
23838130.0;44962.27374852182;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;779.21
12064920.0;44669.722667420436;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;774.14
2254340.0;44413.52408752101;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;769.7
33649610.0;45195.391375277155;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;783.25
21875910.0;44915.53481840502;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;778.4
10102750.0;44619.52159433203;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;773.27
1763800.0;44400.82956329175;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;769.48
31687270.0;45149.80649281757;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;782.46
19913690.0;44866.48779297382;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;777.55
8140600.0;44568.743497415024;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;772.39
1273280.0;44388.1350390625;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;769.26
29724980.0;45102.490538872175;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;781.64
17951400.0;44818.59481519984;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;776.72
6178480.0;44517.96540049802;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;771.51
782770.0;44374.863491004646;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;769.03
27762620.0;45056.328632583994;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;780.84
15989190.0;44769.547789768636;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;775.87
4216440.0;44466.033255923816;283.16;[0.69557, 0.30443];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;770.61
37575780.0;42614.80478901226;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;746.6
27764010.0;42237.51593332599;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;739.99
17952630.0;41833.40018472404;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;732.91
8141790.0;41396.74969364992;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;725.26
35613390.0;42542.3150996444;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;745.33
25801710.0;42158.17682449029;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;738.6
15990420.0;41748.92401128748;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;731.43
6179670.0;41303.71174587857;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;723.63
33651090.0;42468.11305540957;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;744.03
23839480.0;42079.408500610254;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;737.22
14028300.0;41662.73548298396;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;729.92
4217630.0;41208.96144324027;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;721.97
31688740.0;42391.05708639649;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;742.68
21877180.0;41997.786251951955;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;735.79
12066110.0;41576.54695468044;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;728.41
29726400.0;42315.713472250376;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;741.36
19914940.0;41917.30557320496;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;734.38
10103950.0;41485.22136177605;393.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;726.81
37575160.0;44714.32197326177;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;774.75
25801090.0;44420.555082208004;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;769.66
14027750.0;44108.31954574418;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;764.25
3236010.0;43807.04976749259;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;759.03
35612750.0;44666.41892422942;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;773.92
23838870.0;44369.18916216128;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;768.77
12065570.0;44055.22219019027;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;763.33
2254960.0;43778.19250903937;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;758.53
33650460.0;44618.51587519709;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;773.09
21876600.0;44318.40038728361;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;767.89
10103410.0;44001.547689467276;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;762.4
1764440.0;43764.34102498182;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;758.29
31688120.0;44569.45853582661;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;772.24
19914360.0;44265.88017689876;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;766.98
8141230.0;43946.718898406165;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;761.45
1273920.0;43749.912395755215;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;758.04
29725780.0;44520.40119645614;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;771.39
17952070.0;44214.51425685203;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;766.09
6179110.0;43890.73581700692;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;760.48
27763400.0;44470.76671191661;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;770.53
15989860.0;44161.99404646717;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;765.18
4217060.0;43834.752735607675;293.16;[0.69927, 0.30073000000000005];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;759.51
37575530.0;41958.402090011936;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;735.1
27763660.0;41549.14927680912;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;727.93
17952330.0;41106.79093617847;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;720.18
8141510.0;40625.61921856346;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;711.75
35613100.0;41877.350626309286;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;733.68
25801390.0;41464.67310337257;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;726.45
15990110.0;41014.89455831843;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;718.57
7160450.0;40575.390142466036;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;710.87
33650780.0;41797.44073251794;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;732.28
23839190.0;41378.484575069044;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;724.94
14027980.0;40921.285825591425;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;716.93
6179390.0;40523.44871150167;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;709.96
31688390.0;41715.81848385964;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;730.85
21876930.0;41290.01290694291;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;723.39
12065810.0;40824.82316808616;403.15;[0.50321, 0.49678999999999995];PRhoT;HarmsWatzenberg-VDI-1995;1.0;;;;;;;;715.24
